Numbr,Serial Number,Item Code,Entry Date,Batch Number,Current Process,Current Code,Latest Movement dt,Current Location,Latest Core Date,Latest Any Key,Latest Core Key
8353,E8353,Plain D00043 2 Curve Leaves,06-09-2025,16,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
8355,E8355,Plain D00043 2 Curve Leaves,06-09-2025,16,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
8352,E8352,Plain D00043 2 Curve Leaves,06-09-2025,16,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
8348,E8348,Plain D00043 2 Curve Leaves,06-09-2025,16,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
8349,E8349,Plain D00043 2 Curve Leaves,06-09-2025,16,Kora,Kora Plain D00043 2 Curve Leaves,No Movement,,,,
8387,E8387,Plain D00006 4 Link Checks,06-09-2025,16,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
8384,E8384,Plain D00006 4 Link Checks,06-09-2025,16,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
8386,E8386,Plain D00006 4 Link Checks,06-09-2025,16,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
8388,E8388,Plain D00006 4 Link Checks,06-09-2025,16,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
8385,E8385,Plain D00006 4 Link Checks,06-09-2025,16,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
8383,E8383,Plain D00006 4 Link Checks,06-09-2025,16,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
8345,E8345,Plain D00008 Tennis Checks,06-09-2025,16,Kora,Kora Plain D00008 Tennis Checks,No Movement,,,,
8346,E8346,Plain D00008 Tennis Checks,06-09-2025,16,Kora,Kora Plain D00008 Tennis Checks,No Movement,,,,
8347,E8347,Plain D00008 Tennis Checks,06-09-2025,16,Kora,Kora Plain D00008 Tennis Checks,No Movement,,,,
8338,E8338,Plain D00022 Egyptian,06-09-2025,16,Kora,Kora Plain D00022 Egyptian,No Movement,,,,
8339,E8339,Plain D00022 Egyptian,06-09-2025,16,Kora,Kora Plain D00022 Egyptian,No Movement,,,,
8337,E8337,Plain D00022 Egyptian,06-09-2025,16,Kora,Kora Plain D00022 Egyptian,No Movement,,,,
8340,E8340,Plain D00022 Egyptian,06-09-2025,16,Kora,Kora Plain D00022 Egyptian,No Movement,,,,
8336,E8336,Pallu Chx D00063 Gundu,06-09-2025,16,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
8335,E8335,Pallu Chx D00063 Gundu,06-09-2025,16,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
8334,E8334,Pallu Chx D00063 Gundu,06-09-2025,16,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
8333,E8333,Pallu Chx D00063 Gundu,06-09-2025,16,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
8331,E8331,Pallu Chx D00063 Gundu,06-09-2025,16,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
8332,E8332,Pallu Chx D00063 Gundu,06-09-2025,16,Kora,Kora Pallu Chx D00063 Gundu,No Movement,,,,
8344,E8344,Plain D00035 Geo Star,06-09-2025,16,Kora,Kora Plain D00035 Geo Star,No Movement,,,,
8343,E8343,Plain D00035 Geo Star,06-09-2025,16,Kora,Kora Plain D00035 Geo Star,No Movement,,,,
8341,E8341,Plain D00035 Geo Star,06-09-2025,16,Kora,Kora Plain D00035 Geo Star,No Movement,,,,
8342,E8342,Plain D00035 Geo Star,06-09-2025,16,Kora,Kora Plain D00035 Geo Star,No Movement,,,,
8362,E8362,"Plain D00015 1/4"" Border",06-09-2025,16,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
8367,E8367,"Plain D00015 1/4"" Border",06-09-2025,16,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
8365,E8365,"Plain D00015 1/4"" Border",06-09-2025,16,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
8366,E8366,"Plain D00015 1/4"" Border",06-09-2025,16,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
8364,E8364,"Plain D00015 1/4"" Border",06-09-2025,16,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
8363,E8363,"Plain D00015 1/4"" Border",06-09-2025,16,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
8359,E8359,Pallu Chx D00065 Small Pyramids,06-09-2025,16,Kora,Kora Pallu Chx D00065 Small Pyramids,No Movement,,,,
8358,E8358,Pallu Chx D00065 Small Pyramids,06-09-2025,16,Kora,Kora Pallu Chx D00065 Small Pyramids,No Movement,,,,
8356,E8356,Pallu Chx D00065 Small Pyramids,06-09-2025,16,Kora,Kora Pallu Chx D00065 Small Pyramids,No Movement,,,,
8357,E8357,Pallu Chx D00065 Small Pyramids,06-09-2025,16,Kora,Kora Pallu Chx D00065 Small Pyramids,No Movement,,,,
8360,E8360,Pallu Chx D00065 Small Pyramids,06-09-2025,16,Kora,Kora Pallu Chx D00065 Small Pyramids,No Movement,,,,
8361,E8361,Pallu Chx D00065 Small Pyramids,06-09-2025,16,Kora,Kora Pallu Chx D00065 Small Pyramids,No Movement,,,,
8380,E8380,Plain D00047 Sun Flower,06-09-2025,16,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
8381,E8381,Plain D00047 Sun Flower,06-09-2025,16,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
8382,E8382,Plain D00047 Sun Flower,06-09-2025,16,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
8377,E8377,Plain D00047 Sun Flower,06-09-2025,16,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
8379,E8379,Plain D00047 Sun Flower,06-09-2025,16,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
8375,E8375,Plain D00047 Sun Flower,06-09-2025,16,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
8378,E8378,Plain D00047 Sun Flower,06-09-2025,16,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
8376,E8376,Plain D00047 Sun Flower,06-09-2025,16,Kora,Kora Plain D00047 Sun Flower,No Movement,,,,
7872,E7872,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7783,E7783,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7785,E7785,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7788,E7788,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7784,E7784,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7787,E7787,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7786,E7786,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7629,E7629,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7632,E7632,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7630,E7630,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7631,E7631,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7870,E7870,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7868,E7868,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7867,E7867,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7869,E7869,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7871,E7871,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7539,E7539,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7950,E7950,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7988,E7988,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7952,E7952,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7953,E7953,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7951,E7951,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7949,E7949,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
8127,E8127,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
8126,E8126,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
8125,E8125,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
8017,E8017,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
8009,E8009,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
8128,E8128,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
8369,E8369,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
8368,E8368,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
8370,E8370,Plain D00070 Mini Thorna,08-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
7873,E7873,Plain D00012 2 Line Checks,08-09-2025,16,Kora,Kora Plain D00012 2 Line Checks,No Movement,,,,
8394,E8394,Plain D00057 Balli 3 Line Checks,09-09-2025,16,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
8391,E8391,Plain D00057 Balli 3 Line Checks,09-09-2025,16,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
8393,E8393,Plain D00057 Balli 3 Line Checks,09-09-2025,16,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
8396,E8396,Plain D00057 Balli 3 Line Checks,09-09-2025,16,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
8418,E8418,Plain D00057 Balli 3 Line Checks,09-09-2025,16,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
8415,E8415,Plain D00024 Leaf Border,09-09-2025,16,Kora,Kora Plain D00024 Leaf Border,No Movement,,,,
8416,E8416,Plain D00024 Leaf Border,09-09-2025,16,Kora,Kora Plain D00024 Leaf Border,No Movement,,,,
8420,E8420,Plain D00024 Leaf Border,09-09-2025,16,Kora,Kora Plain D00024 Leaf Border,No Movement,,,,
8419,E8419,Plain D00024 Leaf Border,09-09-2025,16,Kora,Kora Plain D00024 Leaf Border,No Movement,,,,
8417,E8417,Plain D00024 Leaf Border,09-09-2025,16,Kora,Kora Plain D00024 Leaf Border,No Movement,,,,
8399,E8399,Plain D00024 Leaf Border,09-09-2025,16,Kora,Kora Plain D00024 Leaf Border,No Movement,,,,
8401,E8401,Plain D00062 Flower Star,09-09-2025,16,Kora,Kora Plain D00062 Flower Star,No Movement,,,,
8402,E8402,Plain D00062 Flower Star,09-09-2025,16,Kora,Kora Plain D00062 Flower Star,No Movement,,,,
8400,E8400,Plain D00062 Flower Star,09-09-2025,16,Kora,Kora Plain D00062 Flower Star,No Movement,,,,
8398,E8398,Plain D00062 Flower Star,09-09-2025,16,Kora,Kora Plain D00062 Flower Star,No Movement,,,,
8389,E8389,Plain D00022 Egyptian,09-09-2025,16,Kora,Kora Plain D00022 Egyptian,No Movement,,,,
8390,E8390,Plain D00022 Egyptian,09-09-2025,16,Kora,Kora Plain D00022 Egyptian,No Movement,,,,
8414,E8414,Plain D00022 Egyptian,09-09-2025,16,Kora,Kora Plain D00022 Egyptian,No Movement,,,,
8403,E8403,"Plain D00033 1/2"" Slant Leaf",09-09-2025,16,Kora,"Kora Plain D00033 1/2"" Slant Leaf",No Movement,,,,
8405,E8405,Checks D00028 Double Mango,09-09-2025,16,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
8406,E8406,Checks D00028 Double Mango,09-09-2025,16,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
8407,E8407,Checks D00028 Double Mango,09-09-2025,16,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
8404,E8404,Checks D00028 Double Mango,09-09-2025,16,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
8410,E8410,Checks D00028 Double Mango,09-09-2025,16,Kora,Kora Checks D00028 Double Mango,No Movement,,,,
8411,E8411,Checks D00026 Diamond Checks,09-09-2025,16,Kora,Kora Checks D00026 Diamond Checks,No Movement,,,,
8412,E8412,Checks D00026 Diamond Checks,09-09-2025,16,Kora,Kora Checks D00026 Diamond Checks,No Movement,,,,
8408,E8408,Checks D00026 Diamond Checks,09-09-2025,16,Kora,Kora Checks D00026 Diamond Checks,No Movement,,,,
8409,E8409,Checks D00026 Diamond Checks,09-09-2025,16,Kora,Kora Checks D00026 Diamond Checks,No Movement,,,,
8423,E8423,Checks D00026 Diamond Checks,09-09-2025,16,Kora,Kora Checks D00026 Diamond Checks,No Movement,,,,
8424,E8424,Plain D00012 2 Line Checks,09-09-2025,16,Kora,Kora Plain D00012 2 Line Checks,No Movement,,,,
8421,E8421,Plain D00012 2 Line Checks,09-09-2025,16,Kora,Kora Plain D00012 2 Line Checks,No Movement,,,,
8425,E8425,Plain D00012 2 Line Checks,09-09-2025,16,Kora,Kora Plain D00012 2 Line Checks,No Movement,,,,
8422,E8422,Plain D00012 2 Line Checks,09-09-2025,16,Kora,Kora Plain D00012 2 Line Checks,No Movement,,,,
8395,E8395,Plain D00012 2 Line Checks,09-09-2025,16,Kora,Kora Plain D00012 2 Line Checks,No Movement,,,,
8397,E8397,Plain D00057 Balli 3 Line Checks,09-09-2025,16,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
8413,E8413,Plain D00057 Balli 3 Line Checks,09-09-2025,16,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
8392,E8392,Plain D00070 Mini Thorna,09-09-2025,16,Kora,Kora Plain D00070 Mini Thorna,No Movement,,,,
5958,E5958,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902,45902
5959,E5959,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902,45902
5696,E5696,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902,45902
5654,E5654,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902,45902
5697,E5697,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00001,45902.00001
5699,E5699,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00001,45902.00001
5879,E5879,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00001,45902.00001
5651,E5651,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00001,45902.00001
5880,E5880,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00001,45902.00001
5787,E5787,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00001,45902.00001
5788,E5788,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00001,45902.00001
5698,E5698,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00001,45902.00001
5653,E5653,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00001,45902.00001
5789,E5789,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00001,45902.00001
5881,E5881,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00002,45902.00002
5652,E5652,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00002,45902.00002
5786,E5786,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00002,45902.00002
5957,E5957,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00002,45902.00002
5435,E5435,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00002,45902.00002
5960,E5960,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00002,45902.00002
5436,E5436,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00002,45902.00002
5882,E5882,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00002,45902.00002
4783,E4783,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00002,45902.00002
4971,E4971,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00002,45902.00002
4972,E4972,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00003,45902.00003
4882,E4882,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00003,45902.00003
4666,E4666,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00003,45902.00003
5070,E5070,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00003,45902.00003
5265,E5265,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00003,45902.00003
4973,E4973,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00003,45902.00003
5069,E5069,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00003,45902.00003
5196,E5196,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00003,45902.00003
5193,E5193,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00003,45902.00003
4664,E4664,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00003,45902.00003
5259,E5259,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00004,45902.00004
5263,E5263,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00004,45902.00004
4662,E4662,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00004,45902.00004
5264,E5264,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00004,45902.00004
4784,E4784,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00004,45902.00004
5194,E5194,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00004,45902.00004
5068,E5068,Plain D00014 Kalasa,01-09-2025,,White,White Plain D00014 Kalasa,9/2/2025,Floor,02/09/25,45902.00004,45902.00004
4744,E4744,"Plain D00055 1"" Balli Border",01-09-2025,,White,"White Plain D00055 1"" Balli Border",9/2/2025,Floor,02/09/25,45902.00004,45902.00004
4947,E4947,"Plain D00055 1"" Balli Border",01-09-2025,,White,"White Plain D00055 1"" Balli Border",9/2/2025,Floor,02/09/25,45902.00004,45902.00004
4647,E4647,"Plain D00055 1"" Balli Border",01-09-2025,,White,"White Plain D00055 1"" Balli Border",9/2/2025,Floor,02/09/25,45902.00004,45902.00004
4941,E4941,"Plain D00055 1"" Balli Border",01-09-2025,,White,"White Plain D00055 1"" Balli Border",9/2/2025,Floor,02/09/25,45902.00005,45902.00005
4646,E4646,"Plain D00055 1"" Balli Border",01-09-2025,,White,"White Plain D00055 1"" Balli Border",9/2/2025,Floor,02/09/25,45902.00005,45902.00005
4747,E4747,"Plain D00055 1"" Balli Border",01-09-2025,,White,"White Plain D00055 1"" Balli Border",9/2/2025,Floor,02/09/25,45902.00005,45902.00005
5124,E5124,"Plain D00055 1"" Balli Border",01-09-2025,,White,"White Plain D00055 1"" Balli Border",9/2/2025,Floor,02/09/25,45902.00005,45902.00005
4754,E4754,"Plain D00055 1"" Balli Border",01-09-2025,,White,"White Plain D00055 1"" Balli Border",9/2/2025,Floor,02/09/25,45902.00005,45902.00005
5144,E5144,"Plain D00051 1/2"" X Border",01-09-2025,,White,"White Plain D00051 1/2"" X Border",9/2/2025,Floor,02/09/25,45902.00005,45902.00005
4930,E4930,"Plain D00051 1/2"" X Border",01-09-2025,,White,"White Plain D00051 1/2"" X Border",9/2/2025,Floor,02/09/25,45902.00005,45902.00005
5288,E5288,"Plain D00051 1/2"" X Border",01-09-2025,,White,"White Plain D00051 1/2"" X Border",9/2/2025,Floor,02/09/25,45902.00005,45902.00005
5844,E5844,"Plain D00051 1/2"" X Border",01-09-2025,,White,"White Plain D00051 1/2"" X Border",9/2/2025,Floor,02/09/25,45902.00005,45902.00005
5850,E5850,"Plain D00051 1/2"" X Border",01-09-2025,,White,"White Plain D00051 1/2"" X Border",9/2/2025,Floor,02/09/25,45902.00005,45902.00005
4338,E4338,"Plain D00051 1/2"" X Border",01-09-2025,,White,"White Plain D00051 1/2"" X Border",9/2/2025,Floor,02/09/25,45902.00006,45902.00006
5646,E5646,"Plain D00051 1/2"" X Border",01-09-2025,,White,"White Plain D00051 1/2"" X Border",9/2/2025,Floor,02/09/25,45902.00006,45902.00006
5645,E5645,"Plain D00051 1/2"" X Border",01-09-2025,,White,"White Plain D00051 1/2"" X Border",9/2/2025,Floor,02/09/25,45902.00006,45902.00006
5642,E5642,"Plain D00051 1/2"" X Border",01-09-2025,,White,"White Plain D00051 1/2"" X Border",9/2/2025,Floor,02/09/25,45902.00006,45902.00006
5637,E5637,"Plain D00051 1/2"" X Border",01-09-2025,,White,"White Plain D00051 1/2"" X Border",9/2/2025,Floor,02/09/25,45902.00006,45902.00006
